DOCUMENT ID,RECORD TYPE,REMARK LINE NBR,REMARK TEXT LINE,GOOD THROUGH DATE
BK_6630017500265,R,1,NY RELEASE EST TAX   BOOK/PAGES: 311/12,07/31/2013
BK_6630017500261,R,1,M DISCHARGED SEPT 17/86 R1882 P1659   BOOK/PAGES: 289/157,07/31/2013
BK_6630017500257,R,1,M DISCHARGED JULY 6/73 R125 P 1190   BOOK/PAGES: 71/170,07/31/2013
BK_6630017500253,R,1,M DISCHARGED 8/9/73 R126 P1785   BOOK/PAGES: 80/242,07/31/2013
BK_6630017500248,R,1,M DISCHARGED 7/5/89R 2412  P 2289   BOOK/PAGES: 235/88,07/31/2013
BK_6630017500244,R,1,M DISCHARGED OCT 23/73 R 129 P 1272   BOOK/PAGES: 224/68,07/31/2013
BK_6630017500239,R,1,M DISCHARGED 6 23 95 R3535 P391   BOOK/PAGES: 468/20,07/31/2013
BK_6630017500344,R,1,D   BOOK/PAGES: 101/88,07/31/2013
BK_6630017500235,R,1,M DISCHARGED 9/11/86 R1879 P1296   BOOK/PAGES: 436/82,07/31/2013
BK_6630017500230,R,1,M DISCHARGED 10-5-71 REEL 100 PG 27   BOOK/PAGES: 438/30,07/31/2013
BK_6630017500224,R,1,M DISCHARGED OCT 16/85 R 1709 P 53   BOOK/PAGES: 317/155,07/31/2013
BK_6630017500219,R,1,AL 7626 CP438   BOOK/PAGES: 237/41,07/31/2013
BK_6630017500214,R,1,AL 7626 CP438   BOOK/PAGES: 237/41,07/31/2013
BK_6630017500209,R,1,AL 7626 CP438   BOOK/PAGES: 237/41,07/31/2013
BK_6630017500207,R,1,D   BOOK/PAGES: 441/59,07/31/2013
BK_6630017500205,R,1,D   BOOK/PAGES: 443/173,07/31/2013
BK_6630017500203,R,1,D   BOOK/PAGES: 436/82,07/31/2013
BK_6630017500201,R,1,D   BOOK/PAGES: 468/20,07/31/2013
BK_6630017500199,R,1,D CORR REC 143-400   BOOK/PAGES: 446/92,07/31/2013
BK_6630017500197,R,1,D   BOOK/PAGES: 300/126,07/31/2013
BK_6630017500195,R,1,D   BOOK/PAGES: 317/155,07/31/2013
BK_6630017500193,R,1,D   BOOK/PAGES: 438/30,07/31/2013
BK_6630017500191,R,1,D L 5787 CP 132   BOOK/PAGES: 289/157,07/31/2013
BK_6630017500188,R,1,D   BOOK/PAGES: 314/102,07/31/2013
BK_6630017500186,R,1,D   BOOK/PAGES: 72/192,07/31/2013
BK_6630016100274,R,1,AM L 13109 MP 319   BOOK/PAGES: 98/44,07/31/2013
BK_6630016100272,R,1,AM REC 86 368   BOOK/PAGES: 162/91,07/31/2013
BK_6630016100270,R,1,AM 13073 MP 320   BOOK/PAGES: 198/30,07/31/2013
BK_6630016100264,R,1,M EXTN AGMT L 6490 MP 217 ET AL   BOOK/PAGES: 283/127,07/31/2013
BK_6630016100262,R,1,AM REC 161 P 258   BOOK/PAGES: 176/102,07/31/2013
BK_6630016100258,R,1,M   BOOK/PAGES: 176/102,07/31/2013
BK_6630016100254,R,1,M   BOOK/PAGES: 159/113,07/31/2013
BK_6630016100252,R,1,AM REC 161 = 248   BOOK/PAGES: 201/52,07/31/2013
BK_6630016100248,R,1,M DISCHARGED 9/22/95 R 3582 P 0275   BOOK/PAGES: 201/52,07/31/2013
BK_6630016100244,R,1,M DISCHARGED AUG 13/91 R 2729 P 1927   BOOK/PAGES: 260/149,07/31/2013
BK_6630016100240,R,1,M DISCHARGED JULY 23/81 R 1253 P 714   BOOK/PAGES: 269/27,07/31/2013
BK_6630016100235,R,1,M   BOOK/PAGES: 157/94,07/31/2013
BK_6630016100231,R,1,M   BOOK/PAGES: 159/75,07/31/2013
BK_6630016100227,R,1,M26982 DISCHARGED 11-16-77 R958 PG848   BOOK/PAGES: 78/166,07/31/2013
BK_6630016100225,R,1,AM REC 161 221   BOOK/PAGES: 199/160,07/31/2013
BK_6630016100221,R,1,M   BOOK/PAGES: 199/160,07/31/2013
BK_6630016100217,R,1,M DISCHARGED NOV 24 72 R117 PG27   BOOK/PAGES: 195/10,07/31/2013
BK_6630016100213,R,1,M DISCHARGED AUG 21/81 R1259 P 1885   BOOK/PAGES: 71/264,07/31/2013
BK_6630016100209,R,1,M DISCHARGED 12-12-88 R2317 PG 1334   BOOK/PAGES: 71/230,07/31/2013
BK_6630016100205,R,1,M   BOOK/PAGES: 74/4,07/31/2013
BK_6630016100203,R,2,US RELEASE EST TAX   BOOK/PAGES: 260/149,07/31/2013
BK_6630016100203,R,1,The image of this document was removed from the public view because it contains private information.  A copy can be obtained by going to any City Register Office.,07/31/2013
BK_6630016100201,R,2,The image of this document was removed from the public view because it contains private information.  A copy can be obtained by going to any City Register Office.,07/31/2013
BK_6630016100201,R,1,NY RELEASE EST TAX   BOOK/PAGES: 260/149,07/31/2013
BK_6630016100199,R,2,The image of this document was removed from the public view because it contains private information.  A copy can be obtained by going to any City Register Office.,07/31/2013
BK_6630016100199,R,1,REL OF EST TAX LIEN 26973   BOOK/PAGES: 78/166,07/31/2013
BK_6630016100196,R,2,The image of this document was removed from the public view because it contains private information.  A copy can be obtained by going to any City Register Office.,07/31/2013
BK_6630016100196,R,1,NY RELEASE EST TAX   BOOK/PAGES: 201/52,07/31/2013
BK_6630016100194,R,2,The image of this document was removed from the public view because it contains private information.  A copy can be obtained by going to any City Register Office.,07/31/2013
BK_6630016100194,R,1,NY RELEASE EST TAX   BOOK/PAGES: 195/10,07/31/2013
BK_6630016100192,R,1,D   BOOK/PAGES: 252/117,07/31/2013
BK_6630016100190,R,1,D   BOOK/PAGES: 260/149,07/31/2013
BK_6630016100188,R,1,D   BOOK/PAGES: 270/31,07/31/2013
BK_6630016100186,R,1,D   BOOK/PAGES: 269/27,07/31/2013
BK_6630016100184,R,1,D 26966   BOOK/PAGES: 78/166,07/31/2013
BK_6630016100182,R,1,D   BOOK/PAGES: 157/94,07/31/2013
BK_6630016100180,R,1,D ASSUMPTION   BOOK/PAGES: 159/75,07/31/2013
BK_6630016100178,R,1,D ASSUMPTION   BOOK/PAGES: 159/113,07/31/2013
BK_6630016100176,R,1,D   BOOK/PAGES: 201/52,07/31/2013
BK_6630016100174,R,1,D   BOOK/PAGES: 201/52,07/31/2013
BK_6630016100172,R,1,D   BOOK/PAGES: 185/115,07/31/2013
BK_6630016100170,R,1,D   BOOK/PAGES: 71/230,07/31/2013
BK_6630016100168,R,1,D   BOOK/PAGES: 71/264,07/31/2013
BK_6630016100166,R,1,D   BOOK/PAGES: 74/4,07/31/2013
BK_6630016100160,R,1,M DISCHARGED JULY 25 75 R 793 P 331   BOOK/PAGES: 269/136,07/31/2013
BK_6630016100156,R,1,D L 3091 CP 179   BOOK/PAGES: 429/68,07/31/2013
BK_6630016100154,R,1,D   BOOK/PAGES: 429/68,07/31/2013
BK_6630016100150,R,1,M DISCHARGED DEC 11-73 R 677 P 1887   BOOK/PAGES: 151/77,07/31/2013
BK_6630016100148,R,1,D   BOOK/PAGES: 151/77,07/31/2013
BK_6630016100146,R,1,D   BOOK/PAGES: 454/97,07/31/2013
BK_6630016100144,R,1,A M REC 131-106   BOOK/PAGES: 91/29,07/31/2013
BK_6630016100140,R,1,M   BOOK/PAGES: 159/62,07/31/2013
BK_6630016100138,R,1,D   BOOK/PAGES: 159/62,07/31/2013
BK_6630016100136,R,1,AM L 13096 MP 348   BOOK/PAGES: 302/31,07/31/2013
BK_6630016100134,R,1,AM REC 118-14   BOOK/PAGES: 101/73,07/31/2013
BK_6630016100126,R,1,M ASSIGNMENT OF RENTS   BOOK/PAGES: 214/16,07/31/2013
BK_6630016100120,R,1,M DISCHARGED JAN 14/75 R 758 P 406   BOOK/PAGES: 214/16,07/31/2013
BK_6630016100116,R,1,M DISCHARGED DEC 15/86 R 1937 P 1574   BOOK/PAGES: 288/83,07/31/2013
BK_6630016100112,R,1,M DISCHARGED 9-16-91 R 2741 PG 1954   BOOK/PAGES: 422/132,07/31/2013
BK_6630016100110,R,1,D   BOOK/PAGES: 288/83,07/31/2013
BK_6630016100108,R,1,D   BOOK/PAGES: 422/132,07/31/2013
BK_6630016100106,R,1,D   BOOK/PAGES: 186/69,07/31/2013
BK_6630016100104,R,1,D   BOOK/PAGES: 214/16,07/31/2013
BK_6630016100102,R,1,D   BOOK/PAGES: 460/99,07/31/2013
BK_6630016100098,R,1,D RELEASE OF MTGE L 12457 MP 56   BOOK/PAGES: 445/62,07/31/2013
BK_6630016100094,R,1,D RELEASE OF MTGE L 12457 MP 56   BOOK/PAGES: 445/62,07/31/2013
BK_6630016100092,R,1,D   BOOK/PAGES: 286/1,07/31/2013
BK_6630016100090,R,1,A M   BOOK/PAGES: 318/66,07/31/2013
BK_6630016100086,R,1,M DISCHARGED 3/30/71 R 92 P 177 L 12472 MP 167   BOOK/PAGES: 158/157,07/31/2013
BK_6630016100082,R,1,M DISCHARGED MAR 14/79 R 1059 P 818   BOOK/PAGES: 63/38,07/31/2013
BK_6630016100078,R,1,M DISCHARGED MAY 21-79 R 1074 PG 283   BOOK/PAGES: 63/38,07/31/2013
BK_6630016100074,R,1,M DISCHARGED JULY 8 1975 R 789 PG 1575   BOOK/PAGES: 227/126,07/31/2013
BK_6630016100070,R,1,M DISCHARGED 9-10-68 R 55 P 1031   BOOK/PAGES: 286/1,07/31/2013
BK_6630016100066,R,1,M   BOOK/PAGES: 153/67,07/31/2013
BK_6630016100062,R,1,M   BOOK/PAGES: 68/45,07/31/2013
BK_6630016100057,R,1,M DISCHARGED 4/1/91 R 2682 PG 1017   BOOK/PAGES: 173/122,07/31/2013
BK_6630016100053,R,1,M DISCHARGED JULY 8 1968 R 51 P 989   BOOK/PAGES: 132/74,07/31/2013
BK_6630016100048,R,1,M DISCHARGED JUNE 10-74 R 714 P 1620   BOOK/PAGES: 251/142,07/31/2013
BK_6630016100043,R,1,M DISCHARGED OCT 23/86 R 1905 P 1685   BOOK/PAGES: 201/29,07/31/2013
BK_6630016100041,R,1,D   BOOK/PAGES: 63/38,07/31/2013
BK_6630016100039,R,1,D   BOOK/PAGES: 227/126,07/31/2013
BK_6630016100037,R,1,D   BOOK/PAGES: 178/26,07/31/2013
BK_6630016100035,R,1,D   BOOK/PAGES: 173/122,07/31/2013
BK_6630016100033,R,1,D   BOOK/PAGES: 132/74,07/31/2013
BK_6630016100031,R,1,D   BOOK/PAGES: 251/142,07/31/2013
BK_6630016100029,R,1,D   BOOK/PAGES: 444/192,07/31/2013
BK_6630016100027,R,1,D   BOOK/PAGES: 201/29,07/31/2013
BK_6630016100025,R,1,D   BOOK/PAGES: 445/62,07/31/2013
BK_6630016100023,R,1,D   BOOK/PAGES: 445/62,07/31/2013
BK_6630016100021,R,1,M DISCHARGED 4/11/67 R 28 PG 358   BOOK/PAGES: 90/17,07/31/2013
BK_6630016100019,R,1,M DISCHARGED 1-26-71 R 89 P 1286   BOOK/PAGES: 448/146,07/31/2013
BK_6630016100017,R,1,AM 12195 MP 416   BOOK/PAGES: 152/21,07/31/2013
BK_6630016100015,R,1,A   BOOK/PAGES: 164/133,07/31/2013
BK_6630016100013,R,1,AM L11455 MP244   BOOK/PAGES: 68/45,07/31/2013
BK_6630016100011,R,2,The image of this document was removed from the public view because it contains private information.  A copy can be obtained by going to any City Register Office.,07/31/2013
BK_6630016100011,R,1,NY RELEASE EST TAX   BOOK/PAGES: 207/31,07/31/2013
BK_6630016100009,R,1,D   BOOK/PAGES: 207/31,07/31/2013
BK_6630016100007,R,1,D   BOOK/PAGES: 226/38,07/31/2013
BK_6630016100005,R,1,D   BOOK/PAGES: 201/134,07/31/2013
BK_6630016100003,R,1,D   BOOK/PAGES: 284/72,07/31/2013
BK_6630016000498,R,1,D   BOOK/PAGES: 263/89,07/31/2013
BK_6630016000496,R,1,D   BOOK/PAGES: 191/174,07/31/2013
BK_6630016000492,R,1,M DISCHARGED 8/2/95 R 3557 P 0158 L 11867 MP 408   BOOK/PAGES: 461/55,07/31/2013
BK_6630016000488,R,1,M DISCHARGED APR 28 1967 REEL 29 P 305   BOOK/PAGES: 100/276,07/31/2013
BK_6630016000486,R,1,D   BOOK/PAGES: 100/276,07/31/2013
BK_6630016000483,R,2,The image of this document was removed from the public view because it contains private information.  A copy can be obtained by going to any City Register Office.,07/31/2013
BK_6630016000483,R,1,N Y REL OF EST TAX LIEN   BOOK/PAGES: 306/256,07/31/2013
BK_6630016000477,R,1,M DISCHARGED FEB 22 95 R 3464 P 126 DISCHARGED L 6263 MP 17 MOD & CONSOL AGMT   BOOK/PAGES: 59/50,07/31/2013
BK_6630016000475,R,1,AM REC93 P139   BOOK/PAGES: 157/114,07/31/2013
BK_6630016000471,R,1,M DISCHARGED MAY 1-69 R 62 PG 901   BOOK/PAGES: 144/97,07/31/2013
BK_6630016000467,R,1,M DISCHARGED 9-24-96 R 3801 P 403   BOOK/PAGES: 116/1,07/31/2013
BK_6630016000463,R,1,M   BOOK/PAGES: 263/190,07/31/2013
BK_6630016000459,R,1,M DISCHARGED 8/4/75 R 794 PG 1687   BOOK/PAGES: 425/39,07/31/2013
BK_6630016000455,R,1,M DISCHARGED DEC 26/72 R 118 P 210   BOOK/PAGES: 207/100,07/31/2013
BK_6630016000451,R,1,M DISCHARGED 8-11-87 R 2073 P 1278   BOOK/PAGES: 426/133,07/31/2013
BK_6630016000447,R,1,M DISCHARGED JULY 23-74 R 724 P 1174   BOOK/PAGES: 433/137,07/31/2013
BK_6630016000443,R,1,M DISCHARGED 4-2-69 R61 P241   BOOK/PAGES: 60/25,07/31/2013
BK_6630016000441,R,1,D   BOOK/PAGES: 107/52,07/31/2013
BK_6630016000439,R,1,D   BOOK/PAGES: 144/97,07/31/2013
BK_6630016000435,R,1,D   BOOK/PAGES: 207/100,07/31/2013
BK_6630016000433,R,1,D   BOOK/PAGES: 425/39,07/31/2013
BK_6630016000431,R,1,D   BOOK/PAGES: 426/133,07/31/2013
BK_6630016000429,R,1,D   BOOK/PAGES: 59/95,07/31/2013
BK_6630016000427,R,1,D   BOOK/PAGES: 59/285,07/31/2013
BK_6630016000425,R,1,D   BOOK/PAGES: 60/25,07/31/2013
BK_6630016000423,R,1,D   BOOK/PAGES: 107/52,07/31/2013
BK_6630016000417,R,1,D RELEASE   BOOK/PAGES: 107/52,07/31/2013
BK_6630016000414,R,1,WAIVER   BOOK/PAGES: 424/7,07/31/2013
BK_6630016000411,R,1,WAIVER   BOOK/PAGES: 203/104 204/54,07/31/2013
BK_6630016000409,R,1,D   BOOK/PAGES: 406/42,07/31/2013
BK_6630016000405,R,1,M   BOOK/PAGES: 201/134 203/16,07/31/2013
BK_6630016000403,R,1,D   BOOK/PAGES: 255/113,07/31/2013
BK_6630016000401,R,1,D   BOOK/PAGES: 273/59,07/31/2013
BK_6630016000399,R,2,The image of this document was removed from the public view because it contains private information.  A copy can be obtained by going to any City Register Office.,07/31/2013
BK_6630016000399,R,1,NY RELEASE EST TAX   BOOK/PAGES: 277/25,07/31/2013
BK_6630016000397,R,2,The image of this document was removed from the public view because it contains private information.  A copy can be obtained by going to any City Register Office.,07/31/2013
BK_6630016000397,R,1,NY RELEASE EST TAX   BOOK/PAGES: 102/62,07/31/2013
BK_6630016000393,R,1,M CONS & EXTN AGMT L 11803 MP 140 & ANO   BOOK/PAGES: 438/126,07/31/2013
BK_6630016100001,R,1,A M REC 97-289   BOOK/PAGES: 466/166,07/31/2013
BK_6630016000389,R,1,M DISCHARGED JULY 9/79 R 1084 P 1468   BOOK/PAGES: 438/126,07/31/2013
BK_6630016000385,R,1,M DISCHARGED SEPT 13/79 R 1101 P 1551   BOOK/PAGES: 191/216,07/31/2013
BK_6630016000381,R,1,M DISCHARGED MAR 8-79 R 1058 P 612   BOOK/PAGES: 112/86,07/31/2013
BK_6630016000375,R,1,M DISCHARGED OCT 27/86 R 1907 P 1233   BOOK/PAGES: 435/23,07/31/2013
BK_6630016000371,R,1,M DISCHARGED 6-13-91 R 2706 P 2283   BOOK/PAGES: 407/1,07/31/2013
BK_6630016000367,R,1,M   BOOK/PAGES: 213/74,07/31/2013
BK_6630016000363,R,1,M DISCHARGED 1/6/70 REEL 73 PAGE 1691   BOOK/PAGES: 300/163,07/31/2013
BK_6630016000361,R,2,US RELEASE EST TAX   BOOK/PAGES: 419/69,07/31/2013
BK_6630016000361,R,1,The image of this document was removed from the public view because it contains private information.  A copy can be obtained by going to any City Register Office.,07/31/2013
BK_6630016000359,R,1,D   BOOK/PAGES: 191/216,07/31/2013
BK_6630016000357,R,1,D L 8065 CP 486   BOOK/PAGES: 112/86,07/31/2013
BK_6630016000355,R,1,D   BOOK/PAGES: 165/21,07/31/2013
BK_6630016000353,R,1,D   BOOK/PAGES: 407/1,07/31/2013
BK_6630016000351,R,1,D   BOOK/PAGES: 419/69,07/31/2013
BK_6630016000349,R,1,D   BOOK/PAGES: 213/74,07/31/2013
BK_6630016000347,R,1,D & ASSUMPT   BOOK/PAGES: 263/89,07/31/2013
BK_6630016000345,R,1,D   BOOK/PAGES: 449/18,07/31/2013
BK_6630016000341,R,1,M DISCHARGED JAN 30/85 R 1602 P 7133   BOOK/PAGES: 91/197,07/31/2013
BK_6630016000337,R,1,M DISCHARGED 2/6/79 R1052 P927 DISCHARGED JULY 11/72 R111-637   BOOK/PAGES: 263/114,07/31/2013
BK_6630016000335,R,1,CTF OF REDUCTION 12887 MP 223   BOOK/PAGES: 250/74,07/31/2013
BK_6630016000331,R,1,M MOD AGMT 12887 MP 223   BOOK/PAGES: 250/74,07/31/2013
BK_6630016000329,R,1,D   BOOK/PAGES: 300/14,07/31/2013
BK_6630016000327,R,1,AM   BOOK/PAGES: 412/18,07/31/2013
BK_6630016000325,R,1,D   BOOK/PAGES: 449/113,07/31/2013
BK_6630016000323,R,1,D   BOOK/PAGES: 260/136,07/31/2013
BK_6630016000319,R,1,M DISCHARGED NOV 27/73 R674 P1433   BOOK/PAGES: 148/78,07/31/2013
BK_6630016000317,R,1,AM REC 160 P 313   BOOK/PAGES: 148/78,07/31/2013
BK_6630016000313,R,1,M DISCHARGED JULY 16/76 R859 P1133   BOOK/PAGES: 148/78,07/31/2013
BK_6630016000311,R,1,D   BOOK/PAGES: 148/78,07/31/2013
BK_6630014600005,R,1,M DISCHARGED 822/80 R2264 P633   BOOK/PAGES: 438/95,07/31/2013
BK_6630014600001,R,1,M DISCHARGED 12-1-66 REEL 21 PAGE 1347   BOOK/PAGES: 217/45,07/31/2013
BK_6630014500496,R,1,M DISCHARGED AUG 28/73 R 127 P 1038   BOOK/PAGES: 100/78,07/31/2013
BK_6630014500492,R,1,M DISCHARGED DEC 12-73 DISCHAR R 678 P 508   BOOK/PAGES: 213/123,07/31/2013
BK_6630014500488,R,1,M DISCHARGED MAY 13/76 R 846 P 1615   BOOK/PAGES: 108/60,07/31/2013
BK_6630014500484,R,1,M DISCHARGED 517/71 R 93 P1908   BOOK/PAGES: 165/12,07/31/2013
BK_6630014500479,R,1,M DISCHARGED 5/17/71 R 93 P 1906   BOOK/PAGES: 165/12,07/31/2013
BK_6630014500477,R,1,D CORRECTION REC 92 47   BOOK/PAGES: 79/350,07/31/2013
BK_6630014500475,R,1,D   BOOK/PAGES: 87/283,07/31/2013
BK_6630014500471,R,1,D   BOOK/PAGES: 102/128,07/31/2013
BK_6630014500469,R,1,D   BOOK/PAGES: 165/12,07/31/2013
BK_6630014500467,R,1,D   BOOK/PAGES: 217/45,07/31/2013
BK_6630014500463,R,1,M DISCHARGED MAR 1 85 R1613 P1431   BOOK/PAGES: 216/54,07/31/2013
BK_6630014500461,R,1,D   BOOK/PAGES: 216/53,07/31/2013
BK_6630014500459,R,1,D   BOOK/PAGES: 216/53,07/31/2013
BK_6630014500455,R,1,M DISCHARGED FEB 8/79 R 1065 P 1636 1637 1641 1643   BOOK/PAGES: 72/434,07/31/2013
BK_6630014500453,R,1,D   BOOK/PAGES: 228/132,07/31/2013
BK_6630014500451,R,1,AM L11737 MP30   BOOK/PAGES: 75/166,07/31/2013
BK_6630014500447,R,1,M DISCHARGED JULY 14/83 R 1441 P 1175   BOOK/PAGES: 410/199,07/31/2013
BK_6630014500443,R,1,M DISCHARGED 10/29/96 R 3822 P 998   BOOK/PAGES: 410/199,07/31/2013
BK_6630014500439,R,1,M DISCHARGED MAR 23/90 R 2532 P 1935   BOOK/PAGES: 410/199,07/31/2013
BK_6630014500435,R,1,M DISCHARGED JULY 9/82 R 1325 P 1242   BOOK/PAGES: 410/199,07/31/2013
BK_6630014500431,R,1,M DISCHARGED MAR 23/92 R 2817 P 804   BOOK/PAGES: 410/199,07/31/2013
BK_6630014500429,R,1,D   BOOK/PAGES: 299/25,07/31/2013
BK_6630014500424,R,1,M DISCHARGED 11/26/90 R 2639 PG 1088   BOOK/PAGES: 419/102,07/31/2013
BK_6630014500422,R,1,D   BOOK/PAGES: 419/102,07/31/2013
BK_6630014500418,R,1,M DISCHARGED 11/30/78 R1037 PG1267   BOOK/PAGES: 454/7,07/31/2013
BK_6630014500416,R,1,D L9007 CP495   BOOK/PAGES: 454/7,07/31/2013
BK_6630014500411,R,1,M DISCHARGED DEC 19 83 R 1457 P 1488   BOOK/PAGES: 196/174,07/31/2013
BK_6630014500409,R,2,The image of this document was removed from the public view because it contains private information.  A copy can be obtained by going to any City Register Office.,07/31/2013
BK_6630014500409,R,1,NY RELEASE EST TAX   BOOK/PAGES: 196/174,07/31/2013
BK_6630014500407,R,1,D   BOOK/PAGES: 196/174,07/31/2013
BK_6630014500405,R,1,AM REC 145 P 401   BOOK/PAGES: 185/147,07/31/2013
BK_6630014500401,R,1,M DISCHARGED AUG 8-68 R 53 PG 988   BOOK/PAGES: 185/147,07/31/2013
BK_6630014500399,R,1,D   BOOK/PAGES: 185/147,07/31/2013
BK_6630014500397,R,1,AM REC 125 P 291   BOOK/PAGES: 169/6,07/31/2013
BK_6630014500395,R,1,D   BOOK/PAGES: 193/21,07/31/2013
BK_6630014500392,R,1,D   BOOK/PAGES: 462/11,07/31/2013
BK_6630014500390,R,1,D   BOOK/PAGES: 462/11,07/31/2013
BK_6630014500388,R,1,D   BOOK/PAGES: 106/180,07/31/2013
BK_6630014500384,R,1,M DISCHARGED OCT 6/1969 REEL 69 PG 1962   BOOK/PAGES: 306/148,07/31/2013
BK_6630014500382,R,1,D   BOOK/PAGES: 92/49,07/31/2013
BK_6630014500380,R,1,D   BOOK/PAGES: 97/158,07/31/2013
BK_6630014500376,R,1,M DISCHARGED FEB 24/87 R 1976 P 1446   BOOK/PAGES: 73/367,07/31/2013
BK_6630014500372,R,1,M DISCHARGED JULY 15/86 R1845 P170   BOOK/PAGES: 430/241,07/31/2013
BK_6630014500370,R,1,D   BOOK/PAGES: 430/241,07/31/2013
BK_6630014500366,R,1,D   BOOK/PAGES: 456/151,07/31/2013
BK_6630014500364,R,1,D L 12350 MP 295   BOOK/PAGES: 77/223,07/31/2013
BK_6630014500362,R,1,D   BOOK/PAGES: 290/41,07/31/2013
BK_6630014500360,R,1,AM L 3118 MP 191   BOOK/PAGES: 155/28,07/31/2013
BK_6630014500358,R,1,AM 13111 MP 496   BOOK/PAGES: 157/170,07/31/2013
BK_6630014500354,R,1,M DISCHARGED FEB 5/93 R 2989 P 1093   BOOK/PAGES: 224/52,07/31/2013
BK_6630014500350,R,1,M DISCHARGED AUG 3/89 R 2429 P 608   BOOK/PAGES: 224/52,07/31/2013
BK_6630014500346,R,1,M DISCHARGED MAR 23/81 R 1226 P 1377   BOOK/PAGES: 74/265,07/31/2013
BK_6630014500342,R,1,M DISCHARGED FEB 14/86 R 1767 P 1069   BOOK/PAGES: 73/367,07/31/2013
BK_6630014500338,R,1,M DISCHARGED APR 15/91 R 2686 P 1204   BOOK/PAGES: 85/339,07/31/2013
BK_6630014500334,R,1,M DISCHARGED 11-29-71 R102 P1040   BOOK/PAGES: 97/247,07/31/2013
BK_6630014500330,R,1,"M DISCHARGED NOV 10,1969 REEL71 PG1121   BOOK/PAGES: 78/302",07/31/2013
BK_6630014500326,R,1,M DISCHARGED 8/4/81 R 1256 P 219 L 12631 MP 138   BOOK/PAGES: 72/400,07/31/2013
BK_6630014500322,R,1,M DISCHARGED DEC 1/80 R 1201 P 379   BOOK/PAGES: 465/81,07/31/2013
BK_6630014500318,R,1,M DISCHARGED 8-26-91 R2734 PG1276   BOOK/PAGES: 454/58,07/31/2013
BK_6630014500314,R,1,M DISCHARGED FEB 20/73 R 120 P 643   BOOK/PAGES: 447/131,07/31/2013
BK_6630014500310,R,1,M DISCHARGED 6-28-76 R 855 PG 1023   BOOK/PAGES: 447/131,07/31/2013
BK_6630014500306,R,1,M DISCHARGED JULY 26/91 R 2723 P 628   BOOK/PAGES: 242/1,07/31/2013
BK_6630014500302,R,1,M   BOOK/PAGES: 212/1,07/31/2013
BK_6630014500298,R,1,M DISCHARGED JULY 2/87 R 2051 P 81   BOOK/PAGES: 224/97,07/31/2013
BK_6630014500294,R,1,M   BOOK/PAGES: 205/49,07/31/2013
BK_6630014500290,R,1,M DISCHARGED OCT 2 92 R 2921 P 1911   BOOK/PAGES: 205/49,07/31/2013
BK_6630014500286,R,1,M DISCHARGED SEP 24/86 R 1887 P 303   BOOK/PAGES: 300/192,07/31/2013
BK_6630014500282,R,1,M DISCHARGED JULY 26/71 R96 PG1818   BOOK/PAGES: 259/123,07/31/2013
BK_6630014500280,R,1,D   BOOK/PAGES: 74/265,07/31/2013
BK_6630014500278,R,1,D   BOOK/PAGES: 85/339,07/31/2013
BK_6630014500275,R,1,D   BOOK/PAGES: 73/367,07/31/2013
BK_6630014500273,R,1,D   BOOK/PAGES: 97/247,07/31/2013
BK_6630014500271,R,1,D L 6667 CP 401   BOOK/PAGES: 151/44,07/31/2013
BK_6630014500269,R,1,D   BOOK/PAGES: 163/21,07/31/2013
BK_6630014500267,R,1,D   BOOK/PAGES: 156/1,07/31/2013
BK_6630014500265,R,1,D   BOOK/PAGES: 163/21,07/31/2013
BK_6630014500263,R,1,D   BOOK/PAGES: 205/49,07/31/2013
BK_6630014500261,R,1,D   BOOK/PAGES: 78/302,07/31/2013
BK_6630014500259,R,1,D   BOOK/PAGES: 465/81,07/31/2013
BK_6630014500257,R,1,D   BOOK/PAGES: 259/123,07/31/2013
BK_6630014500255,R,1,D   BOOK/PAGES: 242/1,07/31/2013
BK_6630014500253,R,1,D   BOOK/PAGES: 212/1,07/31/2013
BK_6630014500251,R,1,D   BOOK/PAGES: 212/1,07/31/2013
BK_6630014500247,R,1,D   BOOK/PAGES: 300/192,07/31/2013
BK_6630014500245,R,1,D   BOOK/PAGES: 91/190,07/31/2013
BK_6630014500239,R,1,D L 5081 CP 122   BOOK/PAGES: 447/131,07/31/2013
BK_6630014500237,R,1,D L 5081 CP 122   BOOK/PAGES: 447/131,07/31/2013
BK_6630014500235,R,1,M   BOOK/PAGES: 261/66,07/31/2013
BK_6630014500231,R,1,M DISCHARGED JUNE 27/78 R 1002 P 1047   BOOK/PAGES: 267/19,07/31/2013
BK_6630014500229,R,1,D   BOOK/PAGES: 267/19,07/31/2013
BK_6630014500227,R,1,AGMT   BOOK/PAGES: 60/164,07/31/2013
BK_6630014500225,R,1,D   BOOK/PAGES: 76/252 300/192,07/31/2013
BK_6630014500223,R,1,AM REC 79-265   BOOK/PAGES: 163/117,07/31/2013
BK_6630014500219,R,1,MEMO OF LEASE   BOOK/PAGES: 203/104,07/31/2013
BK_6630014500217,R,1,D   BOOK/PAGES: 304/22,07/31/2013
BK_6630014500215,R,1,AM L 11953 MP 21   BOOK/PAGES: 85/296,07/31/2013
BK_6630014500213,R,1,D   BOOK/PAGES: 428/69,07/31/2013
BK_6630014500211,R,1,D   BOOK/PAGES: 225/111,07/31/2013
BK_6630014500208,R,1,AM REC 145 205   BOOK/PAGES: 453/26,07/31/2013
